  A,  B,  Dir1, Dir2, Dir3, Dir4, FTYPE, Comments: WB=1 EB=2 SB=3 NB=4
  21916.00,  21948.00,         0,         0,      1.00,         0,     96.00
  21917.00,  21918.00,         0,         0,      1.00,         0,     96.00
  21918.00,  21919.00,         0,         0,      1.00,         0,     96.00
  21919.00,  21920.00,         0,         0,      1.00,         0,     96.00
  21920.00,  21921.00,         0,         0,      1.00,         0,     96.00
  21921.00,  21922.00,         0,         0,      1.00,         0,     96.00
  21922.00,  22221.00,         0,         0,      1.00,         0,     96.00
  21923.00,  21924.00,         0,         0,         0,      1.00,     96.00
  21924.00,  21925.00,         0,         0,         0,      1.00,     96.00
  21925.00,  21926.00,         0,         0,         0,      1.00,     96.00
  21926.00,  21927.00,         0,         0,         0,      1.00,     96.00
  21927.00,  21928.00,         0,         0,         0,      1.00,     96.00
  21928.00,  21949.00,         0,         0,         0,      1.00,     96.00
  21929.00,  21930.00,         0,         0,         0,      1.00,     96.00
  21931.00,  21932.00,         0,         0,         0,      1.00,     96.00
  21932.00,  21955.00,         0,         0,         0,      1.00,     96.00
  21933.00,  21934.00,         0,         0,         0,      1.00,     96.00
  21934.00,  21910.00,      1.00,         0,         0,         0,     96.00
  21935.00,  21909.00,         0,      1.00,         0,         0,     96.00
  21936.00,  21938.00,         0,         0,         0,      1.00,     96.00
  21938.00,  21906.00,         0,         0,         0,      1.00,     96.00
  21939.00,  21905.00,         0,         0,      1.00,         0,     96.00
  21940.00,  22260.00,      1.00,         0,         0,         0,     96.00
  21941.00,  21943.00,         0,         0,         0,      1.00,     96.00
  21942.00,  22262.00,         0,         0,      1.00,         0,     96.00
  21943.00,  22251.00,         0,         0,         0,      1.00,     96.00
  21944.00,   2444.00,         0,         0,      1.00,         0,     91.00
  21945.00,   4113.00,         0,         0,         0,      1.00,     91.00
  21946.00,   4127.00,         0,         0,      1.00,         0,     91.00
  21947.00,   6974.00,         0,         0,         0,      1.00,     91.00
  21948.00,  21917.00,         0,         0,      1.00,         0,     96.00
  21949.00,  21929.00,         0,         0,         0,      1.00,     96.00
