1,0,4338.14,14475.4,222.64,0,0,3572.46,0,802.92,0,776.84,254.67,205.06,418.76,565.77,0,643.99,716.06,307.72,224.38,11.38,84.12,0,107.96,39.83,15.04,25.13,0,9.44,15.93,8.4,15.69,709.43
2,2261.1,0,2.62,22.96,0,0,3271.69,0,667.89,0,597.88,222.33,155.92,364.3,383.12,0,509.66,516.92,206.54,141.24,7.03,65,0,59.55,22.35,10.1,13.31,0,5.23,8.17,5.21,7.59,12.75
3,12143.88,16.52,0,0,0,0,1826.1,0,921.35,0,859.49,374.75,221.94,587.65,580.65,0,750.66,822.95,297.83,196.97,10.97,85.47,0,92.65,28.12,10.83,20.85,0,6.51,11.84,6.94,12.35,15.04
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6528.82,2917.91,0,0,0,0,0,0,3209.66,0,1680.47,1705.32,1171.98,3071.69,2141.11,0,3402.06,3602.41,1782.82,787.32,180.74,418.23,0,419.15,199.78,54.13,76.38,0,69.68,42.77,30.82,43.42,73.05
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1118.64,760.63,363.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,651.07,442.28,775.56,3641.49,0,0,0,0,0,0,156.71,591.04,721.32,898.77,1491.96,0,1671.52,1673.26,671.18,443.42,22.36,165.71,0,176.89,67.25,26.62,49.4,0,15.74,27.71,14.48,29.09,33.38
10,0,0,0,0,0,0,0,0,0,0,0,0,0,100.75,277.43,0,117.84,230.9,158.83,118.64,4.97,51.31,0,38.06,18.68,9.84,15.73,0,4.65,9.14,5.2,7.35,12.2
11,642.46,466.47,669.07,1699.54,0,0,0,0,204.57,0,0,358.42,441.27,793.64,992.62,0,1834.71,1563.12,708.56,479.56,23.29,258.36,0,352.38,125.12,46.9,117.55,0,39.07,69.35,38.96,84.93,45.98
12,181.44,117.55,221,2733.27,0,0,0,0,258.57,0,167.51,0,0,490.3,1649.1,0,893.83,1853.5,721.72,518.59,23.14,204.64,0,183.67,73.85,29.89,53.5,0,20.03,30.44,17.95,28.67,42.66
13,143.1,84.07,139.43,2441.22,0,0,0,0,308.21,10.58,90.17,27.65,0,215.41,2166.45,0,71.59,1486.19,941.94,652.71,34.77,276.49,0,274.73,87.87,40.6,51.49,0,19.64,32.45,21.28,38.18,49.2
14,495.45,404.67,635.39,3311.81,0,0,0,0,785.11,150.57,881.51,455.09,101.74,0,0,0,0,2147.85,2080.17,2795.47,126.26,1125.82,0,943.21,432.08,176.45,359.83,0,113.63,197.9,101.07,175.06,228.42
15,413.73,292.3,429.53,2199.7,0,0,0,0,878.04,182.26,585.2,604.42,204.95,0,0,0,0,0,1653.44,690.19,0,810.36,0,1649.3,571.72,322.52,498.78,0,159.89,258.67,152.29,343.73,353.31
16,104.07,71.21,95.09,541.35,0,0,0,0,3810.59,4.17,2904.69,1769.07,3110.98,1737.03,0,0,0,431.52,6401.77,10183.58,374.26,4248.69,0,2865.22,1465.91,880.68,1452.74,0,481.69,855.64,485.96,850.79,1101.34
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,896.73,537.58,974.01,3870.78,0,0,0,0,1278.13,408.91,1103.87,1473.2,1608.26,3623.61,189.67,0,0,0,627.59,1946.43,0,2036.8,0,2670.03,1145.11,483.81,921.87,0,308.24,504.7,265.83,438.15,589.35
19,675.76,404.46,627.13,2423.48,0,0,0,0,976.74,320.82,761.79,995.19,803.44,3130.33,3364.46,0,1155.94,346.19,0,874.91,0,1326.73,0,3050.95,1210.37,531.44,901.12,0,274.85,461.67,280.93,453.07,665.27
20,228.46,133.61,188.93,1042.38,0,0,0,0,268.75,77.25,356.43,296.52,359.68,1442.89,2568.67,0,9757.11,2613.75,13.82,0,0,340.1,0,1435.26,1913.07,1091.55,1103.89,0,402.5,251.47,248.09,631.98,904.74
21,5.7,3.05,4.59,483.98,0,0,0,0,7.09,3.3,5.74,8.67,10.86,40.76,0,0,555.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,79.74,50.54,68.42,379.62,0,0,0,0,94.58,42.13,131.1,107.6,87.95,544.32,761.86,0,4418.36,1297.34,2163.69,356.69,0,0,0,0,1414.63,944.6,989.2,0,347.81,245.5,198.37,519.01,734.22
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8893.62,8274.47,3331.07,9179.97,0,3273.02,5501.96,2671.36,4389.92,5933.88
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19377.74,0,549.34,710.99,977.37,0,445.39,440.37,363.63,595.47,1002.76
25,65.64,32.26,42.69,274.34,0,0,0,0,68.54,28.67,102.31,73.02,50.34,408.58,547.7,0,3230.18,1213.69,1859.98,2212.12,0,1416.57,4168.85,675.83,0,80.37,12.79,0,219.86,426.77,693.33,1231.77,1806.74
26,26.57,12.79,19.62,115.69,0,0,0,0,30.8,17.46,59.28,36.28,23.65,194.56,261.02,0,1616.16,591.06,823.53,876.56,0,747.84,3293.65,561.66,9.95,0,0,0,0,0,0,0,0
27,39.84,18.2,30.96,100.31,0,0,0,0,47.47,25.62,103.08,54.32,29.15,310.85,431.44,0,2461.39,978.3,1452.17,1659.7,0,1502.07,5568.88,1210.08,59.54,0,0,0,0,200.19,450.21,1026.17,1465.77
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.21,197.19,313.9,480.67
29,12.92,7.74,8.69,29.78,0,0,0,0,14.17,6.82,46.98,16.34,8.96,86.23,112.79,0,714.05,287.44,369.64,385.84,0,314.8,1678.35,271.62,175.68,0,0,81.12,0,365.8,557.18,1104.41,1914.08
30,15.88,8.19,12.53,40.71,0,0,0,0,18.97,9.43,57.59,22.27,16.41,111.6,135.41,0,922.21,351.7,489.83,447.73,0,330.71,2208.96,365.6,373.27,0,360.37,239.7,170.34,0,0,0,0
31,18.31,8.97,11.4,37.66,0,0,0,0,17.34,10.18,33.1,21.59,12.92,119.03,143.17,0,954.49,321.25,496.09,328.25,0,274.85,2255.74,265.59,270.08,0,166.54,176.27,75.62,0,0,0,2333.67
32,60.7,26.58,24.64,85.66,0,0,0,0,31.98,945.9,0.62,42.77,27.16,189.74,248.61,0,1565.16,538.25,818.51,714.61,0,531.88,3597.54,637.7,1236.57,0,798.89,1157.19,455.57,0,204,0,1361.23
33,998.86,13.35,18.43,102.11,0,0,0,0,25.67,15.33,8.03,35.89,23.5,160.93,212.06,0,1402.56,482.01,809.38,833.66,0,585.97,3255.78,761.81,797.21,0,1071.9,479.94,2222.07,0,1698.97,2199.15,0
