1,0,0,548.97,28358.49,0,2144.84,17841.94,7600.76,15951.4
2,0,0,0,0,0,0,0,0,0
3,0,66.04,0,247.87,0,0,20.76,0,33189.6
4,0,0,0,0,0,0,0,0,0
5,0,28000.88,4.56,0,0,5964.74,1822.79,0,0.42
6,0,4814.77,0,5662.93,0,0,1761.96,1.75,8.64
7,0,18168.88,1.89,1673.43,0,2108.01,0,0,1.38
8,0,6702.39,0,0,0,1.43,1.22,5000,5000
9,0,15603.48,32713.35,23.28,0,0,0,10000,10000
